Id,Label,node_type,modularity_class,degree,weighted degree,eigencentrality,pageranks,stat_inf_class,clustering,triangles,X,Y,Size,Color
1531,congressman,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1957.765381,679.827454,10,"#ff2ec4"
1532,getter,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1901.123413,647.970154,10,"#ff2ec4"
1533,repeatedly,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1913.347534,708.621216,10,"#ff2ec4"
1534,container,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1937.10022,669.7229,10,"#ff2ec4"
1535,nonenforcement,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1907.933838,677.388062,10,"#ff2ec4"
1536,misconceived,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1946.700317,724.710999,10,"#ff2ec4"
1537,agitation,Word,9,1,0.030845,0.011554,0.000099,22,0,0,-1922.154785,630.061707,10,"#ff2ec4"
1539,flat,Word,3,3,0.061136,0.043612,0.000163,6,1,3,959.965942,2264.931152,10.821918,"#9900e0"
1540,code,Word,5,2,0.041482,0.028413,0.000135,30,0,0,-1259.237061,-221.137238,10.410959,"#00c4ff"
1541,estates,Word,3,2,0.085283,0.026373,0.000129,6,1,1,909.840576,1886.506104,10.410959,"#9900e0"
1542,evasion,Word,3,1,0.012455,0.01648,0.000081,6,0,0,1276.634521,2919.820068,10,"#9900e0"
1543,compliance,Word,2,3,0.053726,0.041533,0.000171,13,0,0,-732.241638,1315.220093,10.821918,"#73c000"
1544,investments,Word,2,3,0.05432,0.050953,0.000178,0,0,0,-61.001366,389.963409,10.821918,"#73c000"
1546,increased,Word,6,5,0.069865,0.068544,0.000244,8,0.1,1,2146.952148,-1054.121582,11.643835,"#f00016"
1547,graduate,Word,6,2,0.025973,0.037848,0.000117,14,1,1,2687.932861,-2364.798828,10.410959,"#f00016"
1548,dropouts,Word,6,1,0.013577,0.019543,0.000081,14,0,0,2880.741699,-2558.266602,10,"#f00016"
1549,better,Word,6,2,0.030265,0.037507,0.000119,14,1,1,2646.033936,-2303.20874,10.410959,"#f00016"
1550,1980,Word,14,3,0.034723,0.048815,0.000155,27,0.333333,1,2398.445557,-170.102051,10.821918,"#5795ff"
1552,immigrate,Word,16,2,0.048659,0.027632,0.000123,15,1,1,72.180618,-1873.453979,10.410959,"#00bd94"
1553,residents,Word,16,1,0.031117,0.013628,0.000085,15,0,0,44.629829,-1915.830444,10,"#00bd94"
1554,illegally,Word,16,5,0.101797,0.069199,0.000238,15,0.4,4,-521.762207,-2006.533325,11.643835,"#00bd94"
1555,legally,Word,1,3,0.100279,0.040319,0.000161,15,0.333333,1,-1075.249878,-2085.80957,10.821918,"#f5dc00"
1556,number,Word,16,5,0.070735,0.077667,0.000232,15,0.1,1,-65.756165,-1708.639282,11.643835,"#00bd94"
1557,stay,Word,17,2,0.033496,0.025586,0.000127,15,0,0,-1082.13208,-1118.75415,10.410959,"#0011f5"
1558,approach,Word,9,5,0.136485,0.058,0.000289,22,0.2,2,-1864.096313,-76.878677,11.643835,"#ff2ec4"
1559,aliens,Word,16,1,0.013516,0.013628,0.000085,15,0,0,207.49881,-2629.781494,10,"#00bd94"
1560,came,Word,16,1,0.013173,0.013628,0.000085,15,0,0,141.495636,-2648.922363,10,"#00bd94"
1561,apprehended,Word,16,1,0.012365,0.013628,0.000085,15,0,0,182.798767,-2757.458984,10,"#00bd94"
1562,undocumented,Word,16,1,0.011251,0.013628,0.000085,15,0,0,226.237213,-2896.531006,10,"#00bd94"
1564,recessions,Word,16,4,0.104957,0.062155,0.000193,9,1,6,896.59967,1517.782837,11.232877,"#00bd94"
1565,weeks,Word,16,2,0.026174,0.03088,0.000115,9,1,1,1029.060791,1976.24707,10.410959,"#00bd94"
1566,target,Word,16,1,0.011381,0.015643,0.00008,9,0,0,1290.051514,2509.42334,10,"#00bd94"
1567,remain,Word,16,1,0.010892,0.015643,0.00008,9,0,0,1286.507202,2576.137695,10,"#00bd94"
1568,hires,Word,16,2,0.018979,0.03088,0.000115,9,1,1,1236.383667,2358.979736,10.410959,"#00bd94"
1570,families,Word,8,7,0.152591,0.09938,0.000307,23,0.333333,7,1916.224121,-784.513611,12.465754,"#4c463e"
1571,parental,Word,8,2,0.036114,0.024786,0.000121,23,1,1,2617.291504,-638.763489,10.410959,"#4c463e"
1572,intergenerational,Word,8,2,0.034657,0.024786,0.000121,23,1,1,2680.89209,-612.672363,10.410959,"#4c463e"
1573,degree,Word,8,3,0.042991,0.035834,0.00017,23,0.333333,1,2439.090332,-46.695614,10.821918,"#4c463e"
1574,poorer,Word,4,4,0.058614,0.055726,0.000194,23,0.333333,2,-546.326538,1613.630493,11.232877,"#05ff00"
1575,childcare,Word,8,2,0.02623,0.024786,0.000121,23,1,1,2956.8125,-629.571289,10.410959,"#4c463e"
1576,generation,Word,8,4,0.057603,0.054059,0.000195,23,0.666667,4,2303.9646,-96.164772,11.232877,"#4c463e"
1577,intergeneration,Word,8,2,0.025273,0.024786,0.000121,23,1,1,2972.606201,-569.422668,10.410959,"#4c463e"
1578,programs,Word,3,5,0.079589,0.09198,0.000238,23,0.2,2,1451.06311,192.477539,11.643835,"#9900e0"
1579,progresa,Word,8,1,0.011425,0.012652,0.000083,23,0,0,3424.270996,-510.034729,10,"#4c463e"
1580,invest,Word,2,3,0.050517,0.039299,0.000176,0,0,0,-469.284271,457.425476,10.821918,"#73c000"
1581,educated,Word,8,3,0.032185,0.035282,0.000166,23,0.333333,1,1510.494385,-1300.406494,10.821918,"#4c463e"
1582,abilities,Word,6,2,0.022645,0.01819,0.000128,29,0,0,3401.818604,-2048.705322,10.410959,"#f00016"
1583,ige,Word,8,1,0.01119,0.012652,0.000083,23,0,0,3445.737061,-552.202576,10,"#4c463e"
1585,homes,Word,13,2,0.043546,0.030624,0.000114,21,1,1,511.426636,2565.136475,10.410959,"#ff5584"
1586,homeowners,Word,13,2,0.029022,0.030624,0.000114,21,1,1,549.798828,2863.029541,10.410959,"#ff5584"
1587,foreclosure,Word,13,2,0.019929,0.030624,0.000114,21,1,1,608.829407,3309.104004,10.410959,"#ff5584"
1588,prime,Word,13,1,0.010309,0.015712,0.000079,21,0,0,667.740723,3601.07666,10,"#ff5584"
1589,districts,Word,20,3,0.062411,0.044565,0.000157,7,0,0,384.801575,-509.474426,10.821918,"#800f00"
1591,corn,Word,4,3,0.212202,0.041486,0.000162,17,1,3,-2168.05249,2261.328369,10.821918,"#05ff00"
1592,wheat,Word,4,2,0.050837,0.03094,0.000118,17,1,1,-2369.45874,2181.725098,10.410959,"#05ff00"
1593,land,Word,4,3,0.070521,0.044485,0.000166,28,0.333333,1,-1824.005737,1386.695068,10.821918,"#05ff00"
1594,biofuels,Word,4,2,0.086401,0.025814,0.000126,17,1,1,-2287.800049,2396.830811,10.410959,"#05ff00"
1595,controls,Word,4,1,0.013035,0.015268,0.000082,17,0,0,-2948.021973,2907.837891,10,"#05ff00"
1596,rise,Word,4,1,0.012809,0.015268,0.000082,17,0,0,-3038.077637,2851.788818,10,"#05ff00"
1598,google,Word,5,3,0.187687,0.040354,0.000189,30,1,3,-1566.911743,-997.945801,10.821918,"#00c4ff"
1599,ereaders,Word,5,2,0.057798,0.020778,0.000139,30,1,1,-2965.519043,-1671.814819,10.410959,"#00c4ff"
1600,facebook,Word,5,2,0.038378,0.023865,0.000141,30,1,1,-2458.007812,-1201.865479,10.410959,"#00c4ff"
1601,television,Word,5,4,0.053892,0.036554,0.000218,17,0.333333,2,-3470.570801,633.240173,11.232877,"#00c4ff"
1602,papers,Word,5,2,0.027398,0.023732,0.000134,30,1,1,-3210.187012,-1626.667725,10.410959,"#00c4ff"
1603,twitter,Word,5,1,0.013231,0.015605,0.000088,30,0,0,-3456.8125,-1747.42981,10,"#00c4ff"
1604,censorship,Word,5,2,0.097469,0.032094,0.000137,30,1,1,-1563.337891,-1067.847168,10.410959,"#00c4ff"
1605,readers,Word,5,2,0.025365,0.023732,0.000134,30,1,1,-3186.218018,-1836.740112,10.410959,"#00c4ff"
1607,beverages,Word,4,2,0.03166,0.012822,0.000129,17,1,1,-3638.640137,2828.233398,10.410959,"#05ff00"
1608,sedentary,Word,4,2,0.030798,0.012822,0.000129,17,1,1,-3701.355957,2824.6875,10.410959,"#05ff00"
1609,consequences,Word,4,3,0.047402,0.029537,0.000174,17,0.333333,1,-2961.500977,1888.078613,10.821918,"#05ff00"
1610,adults,Word,4,1,0.014947,0.006762,0.000087,17,0,0,-3872.949219,2938.209229,10,"#05ff00"
1611,gain,Word,1,2,0.045749,0.017776,0.000137,19,0,0,-2514.681396,-690.462097,10.410959,"#f5dc00"
1612,eat,Word,4,1,0.013314,0.006762,0.000087,17,0,0,-3968.767822,3017.836426,10,"#05ff00"
1613,activities,Word,3,2,0.047404,0.020162,0.000126,17,0,0,-700.655212,1546.082397,10.410959,"#9900e0"
1614,sugar,Word,4,2,0.022262,0.012822,0.000129,17,1,1,-3872.160156,3012.758789,10.410959,"#05ff00"
1616,coverage,Word,14,2,0.065463,0.027096,0.000125,8,1,1,33.836658,258.929474,10.410959,"#5795ff"
1617,plans,Word,14,1,0.030813,0.013426,0.000087,8,0,0,-33.484398,276.607452,10,"#5795ff"
1618,catastrophic,Word,14,1,0.02343,0.013426,0.000087,8,0,0,-46.42627,243.58075,10,"#5795ff"
1619,mandate,Word,14,1,0.017399,0.013426,0.000087,8,0,0,1173.102173,1216.908936,10,"#5795ff"
1620,mandates,Word,14,1,0.015065,0.013426,0.000087,8,0,0,1301.854736,1322.263062,10,"#5795ff"
1621,provide,Word,14,2,0.029292,0.031099,0.000126,8,0,0,1578.317505,787.765381,10.410959,"#5795ff"
1622,employerbased,Word,14,1,0.013753,0.013426,0.000087,8,0,0,1327.964355,1546.536133,10,"#5795ff"
1623,deductible,Word,14,1,0.012379,0.013426,0.000087,8,0,0,1440.78125,1693.875244,10,"#5795ff"
1624,american,Word,6,8,0.205446,0.124844,0.00037,14,0.142857,4,1324.806152,-1364.595947,12.876713,"#f00016"
1626,gender,Word,8,2,0.063949,0.027456,0.00012,5,1,1,2912.245117,-1468.901001,10.410959,"#4c463e"
1627,gap,Word,8,2,0.045303,0.027456,0.00012,5,1,1,3029.167725,-1538.547607,10.410959,"#4c463e"
1628,force,Word,8,1,0.020248,0.014386,0.000083,5,0,0,3204.470703,-1715.393433,10,"#4c463e"
1629,likely,Word,8,1,0.01849,0.014386,0.000083,5,0,0,3270.476074,-1781.135132,10,"#4c463e"
1630,biological,Word,8,2,0.027503,0.027456,0.00012,5,1,1,3340.950439,-1750.533691,10.410959,"#4c463e"
1631,professional,Word,8,2,0.027696,0.027456,0.00012,5,1,1,3322.577881,-1801.667236,10.410959,"#4c463e"
1632,scientific,Word,8,2,0.026271,0.027456,0.00012,5,1,1,3390.435303,-1864.073975,10.410959,"#4c463e"
1633,fraction,Word,6,3,0.075302,0.040949,0.00016,14,0.333333,1,2121.250488,-1261.543213,10.821918,"#f00016"
1634,differences,Word,8,3,0.072753,0.025791,0.000181,5,0.333333,1,3946.997559,-1843.322876,10.821918,"#4c463e"
1635,degrees,Word,6,3,0.077022,0.044566,0.000179,14,0.666667,2,2379.795654,-2012.103394,10.821918,"#f00016"
1637,pollution,Word,4,3,0.082424,0.023637,0.000173,17,1,3,-2620.898193,3078.037842,10.821918,"#05ff00"
1638,gases,Word,4,2,0.042562,0.017289,0.000128,17,1,1,-2689.743408,3239.407227,10.410959,"#05ff00"
1639,climate,Word,4,2,0.042255,0.017289,0.000128,17,1,1,-2644.282959,3250.742188,10.410959,"#05ff00"
1640,emission,Word,4,2,0.034307,0.017289,0.000128,17,1,1,-2742.035889,3340.502686,10.410959,"#05ff00"
1641,environmental,Word,4,3,0.0513,0.021817,0.000189,17,0.333333,1,-329.268311,3086.0625,10.821918,"#05ff00"
1642,offsets,Word,4,2,0.031444,0.017289,0.000128,17,1,1,-2791.717285,3408.110596,10.410959,"#05ff00"
1643,co2,Word,4,2,0.03784,0.014843,0.000132,17,1,1,-2857.138672,3304.747559,10.410959,"#05ff00"
1644,var,Word,4,1,0.016282,0.008495,0.000087,17,0,0,-2895.237305,3584.185303,10,"#05ff00"
1645,pollutants,Word,4,2,0.023026,0.017289,0.000128,17,1,1,-2969.192139,3590.583008,10.410959,"#05ff00"
1646,technologies,Word,15,4,0.191219,0.056119,0.000219,17,0.333333,2,-1290.277344,111.734756,11.232877,"#ff8805"
1647,solar,Word,4,1,0.01205,0.008495,0.000087,17,0,0,-3108.260498,3812.868408,10,"#05ff00"
1648,quota,Word,4,2,0.021381,0.017289,0.000128,17,1,1,-2980.009766,3679.543213,10.410959,"#05ff00"
1649,coal,Word,4,1,0.010946,0.008495,0.000087,17,0,0,-3184.724365,3885.966553,10,"#05ff00"
1651,central,Word,13,3,0.186689,0.050908,0.000159,21,0.333333,1,-580.513,1343.481201,10.821918,"#ff5584"
1652,independence,Word,13,3,0.108376,0.065844,0.000159,32,0.333333,1,511.520721,921.885803,10.821918,"#ff5584"
1653,easing,Word,13,1,0.017898,0.023241,0.000079,21,0,0,247.06813,2624.913574,10,"#ff5584"
1654,oversight,Word,13,2,0.043113,0.043162,0.000117,21,1,1,-74.757324,2062.19458,10.410959,"#ff5584"
1655,operations,Word,5,2,0.058502,0.036019,0.00013,2,0,0,-988.913513,-329.563843,10.410959,"#00c4ff"
1656,chairman,Word,13,2,0.02938,0.043162,0.000117,21,1,1,55.555325,2410.873779,10.410959,"#ff5584"
1657,pressure,Word,13,2,0.028859,0.043162,0.000117,21,1,1,93.34288,2456.065674,10.410959,"#ff5584"
1659,barrel,Word,4,2,0.047688,0.031899,0.000121,17,1,1,-2062.98877,2602.439209,10.410959,"#05ff00"
1660,offshore,Word,4,2,0.049497,0.031899,0.000121,17,1,1,-2101.124512,2566.43335,10.410959,"#05ff00"
1661,fracking,Word,4,1,0.018579,0.016908,0.000082,17,0,0,-2202.064209,2967.373291,10,"#05ff00"
1662,shale,Word,4,2,0.027127,0.031899,0.000121,17,1,1,-2247.416016,3008.354492,10.410959,"#05ff00"
1663,moratorium,Word,4,2,0.025322,0.031899,0.000121,17,1,1,-2291.695068,3091.031982,10.410959,"#05ff00"
1664,elasticity,Word,4,1,0.012939,0.016908,0.000082,17,0,0,-2409.326172,3337.105225,10,"#05ff00"
1665,strategic,Word,4,2,0.021573,0.031899,0.000121,17,1,1,-2344.022705,3290.801758,10.410959,"#05ff00"
1667,age,Word,14,4,0.127771,0.053158,0.000212,8,1,6,303.569153,27.074242,11.232877,"#5795ff"
1668,ages,Word,14,3,0.090364,0.036568,0.000169,8,1,3,327.962921,-53.032639,10.821918,"#5795ff"
1669,older,Word,14,4,0.100498,0.050306,0.00021,8,0.5,3,517.645569,-389.134277,11.232877,"#5795ff"
1670,retire,Word,17,4,0.114725,0.049911,0.00021,8,0.166667,1,-122.42054,-739.896118,11.232877,"#0011f5"
1671,65,Word,18,3,0.168499,0.030126,0.0002,8,0.666667,2,1863.13147,2703.146484,10.821918,"#d60087"
1672,retirees,Word,14,1,0.025658,0.012399,0.000087,8,0,0,303.551392,-170.044815,10,"#5795ff"
1673,younger,Word,6,3,0.052878,0.039497,0.000169,8,0.333333,1,1432.906494,-1451.032104,10.821918,"#f00016"
1674,70,Word,14,1,0.016356,0.012399,0.000087,8,0,0,371.884247,-403.832642,10,"#5795ff"
1675,accounts,Word,14,1,0.014924,0.012399,0.000087,8,0,0,1579.457031,959.136047,10,"#5795ff"
1676,expectancy,Word,14,4,0.149852,0.053158,0.000212,8,1,6,362.358215,12.77359,11.232877,"#5795ff"
1677,generous,Word,14,2,0.028457,0.025086,0.000136,14,0,0,1902.618164,-1051.01001,10.410959,"#5795ff"
1678,disability,Word,14,1,0.013094,0.012399,0.000087,8,0,0,1742.195679,1206.222778,10,"#5795ff"
1679,retirements,Word,14,1,0.012868,0.012399,0.000087,8,0,0,1779.010376,1174.523193,10,"#5795ff"
1680,retired,Word,14,1,0.012709,0.012399,0.000087,8,0,0,1814.354614,1131.783691,10,"#5795ff"
1682,buffett,Word,6,2,0.07217,0.027599,0.000131,29,1,1,417.552246,-659.869995,10.410959,"#f00016"
1683,views,Word,6,4,0.118351,0.047317,0.000237,4,0.666667,4,1091.560547,-2040.909668,11.232877,"#f00016"
1684,institute,Word,6,1,0.01453,0.014791,0.000087,4,0,0,883.124878,-2010.186646,10,"#f00016"
1685,prize,Word,6,1,0.013196,0.014791,0.000087,4,0,0,932.229065,-2061.626953,10,"#f00016"
1686,issues,Word,9,4,0.080023,0.045144,0.000239,22,0.333333,2,-1199.750488,-560.457397,11.232877,"#ff2ec4"
1687,warren,Word,6,2,0.048006,0.027599,0.000131,29,1,1,417.022034,-750.260254,10.410959,"#f00016"
1688,packard,Word,6,2,0.044536,0.027599,0.000131,29,1,1,441.914276,-823.72583,10.410959,"#f00016"
1689,admired,Word,6,1,0.011791,0.014791,0.000087,4,0,0,916.12439,-2353.522949,10,"#f00016"
1690,party,Word,6,3,0.066828,0.035359,0.000172,4,0.333333,1,828.056458,-1398.650879,10.821918,"#f00016"
1692,grew,Word,14,1,0.02066,0.01466,0.000083,27,0,0,1937.496582,601.711914,10,"#5795ff"
1693,changes,Word,14,3,0.044545,0.041141,0.000172,14,0.333333,1,1917.298828,160.349136,10.821918,"#5795ff"
1694,larger,Word,14,1,0.013292,0.01466,0.000083,27,0,0,2437.944824,947.699524,10,"#5795ff"
1695,past,Word,16,2,0.036379,0.029536,0.000123,27,0,0,1072.901978,-972.221741,10.410959,"#00bd94"
1696,deserving,Word,14,1,0.011505,0.01466,0.000083,27,0,0,2404.072266,1354.234375,10,"#5795ff"
1697,richer,Word,14,3,0.048807,0.059572,0.000171,27,0.666667,2,1719.281982,531.792542,10.821918,"#5795ff"
1699,gays,Word,8,3,0.077127,0.027918,0.000177,4,0.333333,1,3406.641113,-1340.953247,10.821918,"#4c463e"
1700,polygamy,Word,8,2,0.174365,0.015875,0.000142,5,1,1,4012.549805,-1152.674316,10.410959,"#4c463e"
1701,husbands,Word,8,1,0.027558,0.009875,0.000087,5,0,0,4247.264648,-1264.023804,10,"#4c463e"
1702,sperm,Word,8,2,0.032644,0.018241,0.000131,5,1,1,4442.69873,-1266.423706,10.410959,"#4c463e"
1703,divorced,Word,8,1,0.01438,0.009875,0.000087,5,0,0,4722.714844,-1403.932495,10,"#4c463e"
1705,stockholders,Word,2,2,0.064324,0.027458,0.000117,11,1,1,-872.024292,1482.885376,10.410959,"#73c000"
1706,bonuses,Word,2,1,0.031479,0.014058,0.000081,11,0,0,-899.503174,1652.212036,10,"#73c000"
1707,stockholder,Word,2,1,0.024589,0.014058,0.000081,11,0,0,-991.838867,1829.337524,10,"#73c000"
1708,control,Word,1,3,0.081983,0.040748,0.000157,19,0.333333,1,-1433.933594,-1481.020264,10.821918,"#f5dc00"
1709,risktaking,Word,2,1,0.014532,0.014058,0.000081,11,0,0,-1092.339355,2453.476807,10,"#73c000"
1711,bombers,Word,11,2,0.07395,0.021177,0.000133,2,1,1,-840.635559,-1365.070679,10.410959,"#4300a3"
1712,moslem,Word,11,2,0.108985,0.021288,0.000135,2,1,1,-999.679077,-1409.247559,10.410959,"#4300a3"
1713,males,Word,11,2,0.083853,0.021288,0.000135,2,1,1,-998.778381,-1456.192627,10.410959,"#4300a3"
1714,suicide,Word,11,2,0.034506,0.021177,0.000133,2,1,1,-838.434021,-1766.237183,10.410959,"#4300a3"
1715,moslems,Word,11,2,0.068256,0.021288,0.000135,2,1,1,-995.29657,-1509.973633,10.410959,"#4300a3"
1716,airport,Word,11,2,0.098077,0.019418,0.000134,2,1,1,-2287.782227,-927.861023,10.410959,"#4300a3"
1717,members,Word,11,3,0.072393,0.035027,0.000176,2,0.333333,1,-335.514648,-1797.190796,10.821918,"#4300a3"
1718,missions,Word,11,2,0.031985,0.021177,0.000133,2,1,1,-841.765259,-1867.147827,10.410959,"#4300a3"
1719,911,Word,11,3,0.072051,0.029914,0.000179,2,1,3,-1905.379639,-1194.16626,10.821918,"#4300a3"
1720,airports,Word,11,4,0.097833,0.030988,0.000225,2,0.333333,2,-2515.640625,-1147.064697,11.232877,"#4300a3"
1721,checks,Word,11,2,0.056932,0.019418,0.000134,2,1,1,-2387.69873,-1019.797058,10.410959,"#4300a3"
1722,organizations,Word,3,7,0.180773,0.108385,0.000337,6,0.142857,3,60.538773,-6.726217,12.465754,"#9900e0"
1723,apprehension,Word,11,3,0.062931,0.031648,0.000177,2,0.333333,1,-1150.640625,-2169.084717,10.821918,"#4300a3"
1724,abadie,Word,11,1,0.013157,0.010682,0.000088,2,0,0,-1053.949097,-2450.681641,10,"#4300a3"
1725,profiled,Word,11,2,0.064335,0.021288,0.000135,2,1,1,-992.504944,-1562.719482,10.410959,"#4300a3"
1727,nonunion,Word,2,2,0.043927,0.028456,0.000116,31,1,1,-732.40448,1453.964355,10.410959,"#73c000"
1728,membership,Word,2,1,0.015133,0.015372,0.00008,31,0,0,-968.638367,2107.976074,10,"#73c000"
1729,shift,Word,2,1,0.014936,0.015372,0.00008,31,0,0,-913.875793,2177.602295,10,"#73c000"
1731,tenure,Word,2,7,0.340121,0.120328,0.000322,28,0.428571,9,17.950527,-431.081604,12.465754,"#73c000"
1732,academics,Word,6,3,0.087793,0.040836,0.000167,4,1,3,1798.59668,-2138.667969,10.821918,"#f00016"
1733,presidents,Word,6,1,0.024933,0.015071,0.000084,14,0,0,2229.399414,-2418.60498,10,"#f00016"
1734,trustees,Word,6,2,0.067278,0.02881,0.000125,14,1,1,2022.182007,-2132.408936,10.410959,"#f00016"
1735,columbia,Word,6,1,0.022687,0.015071,0.000084,14,0,0,2293.708496,-2487.345459,10,"#f00016"
1736,positions,Word,2,2,0.031819,0.039604,0.00012,31,0,0,922.837585,-1325.626953,10.410959,"#73c000"
1737,fields,Word,6,2,0.046844,0.027098,0.000126,4,1,1,1890.248413,-2308.798584,10.410959,"#f00016"
1738,interests,Word,2,5,0.109713,0.070089,0.000255,0,0.2,2,-105.973946,-812.87793,11.643835,"#73c000"
1739,posner,Word,9,3,0.408824,0.026587,0.000195,22,0.333333,1,-2657.074219,-58.12664,10.821918,"#ff2ec4"
1741,incomecontingent,Word,13,1,0.024528,0.015986,0.000083,21,0,0,1755.727539,934.486267,10,"#ff5584"
1742,repayment,Word,13,2,0.036833,0.030539,0.000122,21,1,1,1506.554321,1576.294434,10.410959,"#ff5584"
1743,earn,Word,13,1,0.022511,0.015986,0.000083,21,0,0,1838.152222,990.093933,10,"#ff5584"
1744,collateral,Word,13,1,0.018341,0.015986,0.000083,21,0,0,1961.811768,1162.375122,10,"#ff5584"
1745,repay,Word,13,2,0.032353,0.033957,0.000117,21,1,1,1382.822754,1821.404053,10.410959,"#ff5584"
1746,expect,Word,13,2,0.025996,0.032725,0.000123,21,0,0,-154.112946,-1500.412598,10.410959,"#ff5584"
1747,subsidized,Word,13,1,0.014296,0.015986,0.000083,21,0,0,2174.039062,1410.490234,10,"#ff5584"
1748,repayments,Word,13,1,0.013627,0.015986,0.000083,21,0,0,2248.381836,1424.14856,10,"#ff5584"
1749,forprofits,Word,13,1,0.013371,0.015986,0.000083,21,0,0,2186.27832,1579.861938,10,"#ff5584"
1751,replacement,Word,8,2,0.083067,0.038747,0.000119,23,1,1,1958.974487,-431.030487,10.410959,"#4c463e"
1752,tfr,Word,8,1,0.027603,0.021139,0.00008,23,0,0,2300.150391,-556.454834,10,"#4c463e"
1753,levels,Word,8,2,0.044537,0.038747,0.000119,23,1,1,2248.344238,-438.324921,10.410959,"#4c463e"
1754,development,Word,1,5,0.096468,0.092139,0.000246,25,0.4,4,-97.016495,-1539.852051,11.643835,"#f5dc00"
1756,evidence,Word,9,3,0.097578,0.031297,0.000192,22,0.333333,1,-2154.591064,-345.530212,10.821918,"#ff2ec4"
1757,doubtful,Word,9,2,0.048406,0.020676,0.00015,22,1,1,-2489.071289,261.011536,10.410959,"#ff2ec4"
1758,examples,Word,9,4,0.085562,0.039513,0.00025,22,0.5,3,-2781.330811,187.196808,11.232877,"#ff2ec4"
1759,conclusions,Word,9,3,0.060318,0.021435,0.00021,22,1,3,-3037.964111,62.420334,10.821918,"#ff2ec4"
1760,following,Word,9,1,0.027626,0.00992,0.000099,22,0,0,-2587.684082,233.802307,10,"#ff2ec4"
1761,briefly,Word,9,1,0.026957,0.00992,0.000099,22,0,0,-2604.877441,275.465363,10,"#ff2ec4"
1762,opposite,Word,9,1,0.026633,0.00992,0.000099,22,0,0,-2632.955078,227.961716,10,"#ff2ec4"
1763,answers,Word,9,1,0.026066,0.00992,0.000099,22,0,0,-2666.708984,204.816101,10,"#ff2ec4"
1764,yes,Word,9,1,0.024087,0.00992,0.000099,22,0,0,-2732.081787,216.360199,10,"#ff2ec4"
1765,conclusion,Word,9,3,0.057662,0.035004,0.000188,22,0.333333,1,-1739.740356,490.60965,10.821918,"#ff2ec4"
1766,comments,Word,9,2,0.033809,0.020676,0.00015,22,1,1,-2821.594482,232.617142,10.410959,"#ff2ec4"
1767,report,Word,9,1,0.02086,0.00992,0.000099,22,0,0,-2917.317383,288.503784,10,"#ff2ec4"
1768,defects,Word,9,1,0.020333,0.00992,0.000099,22,0,0,-2951.51416,305.209564,10,"#ff2ec4"
1769,studies,Word,9,2,0.033065,0.024337,0.000143,22,0,0,-1440.416748,-357.286804,10.410959,"#ff2ec4"
1770,discuss,Word,9,1,0.019433,0.00992,0.000099,22,0,0,-3009.976318,313.510406,10,"#ff2ec4"
1771,believe,Word,9,2,0.046438,0.027274,0.000145,22,1,1,-2080.200684,226.452606,10.410959,"#ff2ec4"
1772,conclusive,Word,9,1,0.019135,0.00992,0.000099,22,0,0,-3058.743408,298.217468,10,"#ff2ec4"
1773,statements,Word,9,1,0.019135,0.00992,0.000099,22,0,0,-3016.624268,358.168762,10,"#ff2ec4"
1774,crucial,Word,9,1,0.018765,0.00992,0.000099,22,0,0,-3073.684326,341.849976,10,"#ff2ec4"
